EGS,depth,abundance
1430240.216,4003.2,0
1439155.484,4003.2,0
1456472.573,4003.2,0
1495621.563,4003.2,0.518357
1507545.764,4003.2,0.602946
1515892.788,4003.2,0
1552783.529,4003.2,0
1561506.06,4003.2,0.295573
1564638.398,4003.2,0
1583286.745,4003.2,0.668469
1618234.364,4003.2,0
1637737.763,4003.2,0.464788
1697468.372,4003.2,0.660027
1966410.51,4003.2,0.608569
1110638.695,4003.2,0
1131377.483,4003.2,0
1256488.117,4003.2,1.029584
1275744.522,4003.2,0.415019
1304114.484,4003.2,0.340918
1308389.977,4003.2,0.120087
1409981.56,4003.2,0
1515259.641,4003.2,0.546892
1527391.442,4003.2,0.437256
1633574.463,4003.2,0.840094
2303081.183,4003.2,0.432848
2458581.75,4003.2,0
2629707.237,4003.2,0.495319
2839279.867,4003.2,5.604134
2907955.197,4003.2,0.563319
3143504.787,4003.2,0
2084003.218,4003.2,0
2419995.863,4003.2,0.522604
2510845.85,4003.2,16.279459
2688466.89,4003.2,0
2813370.45,4003.2,6.314069
2983519.588,4003.2,2.679152
3086524.792,4003.2,0
3367044.82,4003.2,0
3520150.167,4003.2,2.328789
3862329.886,4003.2,0.068141
1370343.546,4003.2,10.694867
1413077.037,4003.2,0.348287
1441197.664,4003.2,0.367176
1504514.989,4003.2,0.167256
1512077.992,4003.2,0.315027
1513255.912,4003.2,0.705922
1527512.248,4003.2,0.573703
1539874.919,4003.2,0.696945
1560974.768,4003.2,0.87885
1619911.049,4003.2,71.100518
1711541.188,4003.2,9.028654
1734198.486,4003.2,1.233931
1737315.505,4003.2,0
1774907.095,4003.2,20.159521
1795368.002,4003.2,0.101016
2072896.291,4003.2,0.6457
2083622.631,4003.2,8.302491
2150638.677,4003.2,0.35421
2216506.247,4003.2,0.873788
2650679.612,4003.2,0.980973
1408712.462,4003.2,0
1490551.003,4003.2,0.186695
1567077.929,4003.2,0.807463
1608316.687,4003.2,0
1662833.64,4003.2,0
1781415.112,4003.2,0
1810680.456,4003.2,0
1866097.773,4003.2,0
1887408.638,4003.2,0.059131
1983984.078,4003.2,0
2041929.073,4003.2,0
2059797.991,4003.2,0
2111146.864,4003.2,1.030745
2137777.778,4003.2,1.605126
2157169.832,4003.2,0
2158523.182,4003.2,0
2192810.292,4003.2,0
2215459.783,4003.2,0
2295003.828,4003.2,0
2323059.43,4003.2,0.078873
2337368.032,4003.2,0.071368
2387688.303,4003.2,0.246073
2389851.605,4003.2,0
2463304.553,4003.2,0
2476542.361,4003.2,0
2676454.576,4003.2,0
2838486.131,4003.2,0
2887285.023,4003.2,0
1666445.58,4003.2,0.148133
1708150.616,4003.2,0.194845
1774171.659,4003.2,25.656049
1822411.29,4003.2,0.077116
2045693.373,4003.2,6.849862
2068359.028,4003.2,11.321979
2106443.897,4003.2,0.860587
2109231.45,4003.2,0
2234493.093,4003.2,0
2330533.32,4003.2,2.304835
1833123.845,4003.2,0.506683
1958580.576,4003.2,1.765148
2027774.03,4003.2,12.329014
2205216.685,4003.2,0
2205520.481,4003.2,0.225472
2427328.609,4003.2,2.932188
2467698.943,4003.2,0
2507974.759,4003.2,0.826995
2782288.182,4003.2,3.553588
3020664.629,4003.2,0
3081164.822,4003.2,2.054242
3083738.337,4003.2,1.027442
3339315.408,4003.2,0.858941
3465738.468,4003.2,4.183607
3609067.358,4003.2,3.363198
4034611.169,4003.2,1.235356
4060955.171,4003.2,0
1819560.919,4003.2,3.110562
2405102.647,4003.2,18.520155
2782198.345,4003.2,24.971079
3013789.685,4003.2,7.422504
3041377.334,4003.2,2.974181
3183187.029,4003.2,0
3192129.887,4003.2,9.997685
3439309.204,4003.2,4.537659
2162820.431,4003.2,0.507417
2837196.147,4003.2,0
2909073.242,4003.2,3.675821
2944331.737,4003.2,0
3018404.321,4003.2,0
3025677.568,4003.2,0.59548
3148956.734,4003.2,0.806796
3357140.956,4003.2,0.584871
3459856.922,4003.2,0
3489860.648,4003.2,0
3537173.214,4003.2,0
3596931.641,4003.2,1.690469
3624159.165,4003.2,0
3684528.668,4003.2,10.422919
3707981.231,4003.2,3.455739
3749854.307,4003.2,0.739648
3762309.484,4003.2,0
4055509.818,4003.2,0
4096067.544,4003.2,0.496318
4530296.088,4003.2,0.611318
4816126.842,4003.2,0.467014
2228364.244,4003.2,1.635691
2796220.269,4003.2,0.832227
2338557.134,4003.2,2.517769
2352824.636,4003.2,0.364907
2365606.018,4003.2,14.681775
2373296.253,4003.2,0.374222
2513078.534,4003.2,1.321821
2574079.668,4003.2,0
2619606.346,4003.2,1.20232
2668681.431,4003.2,2.746596
2682343.65,4003.2,0.493373
2685542.559,4003.2,0.734952
2747546.276,4003.2,0.677047
2753841.356,4003.2,2.943717
2767023.388,4003.2,1.399358
2771219.438,4003.2,8.249814
2809718.454,4003.2,0
2830993.086,4003.2,0
2858941.74,4003.2,0.486307
2864053.967,4003.2,6.191446
2940986.313,4003.2,0.073503
3025893.012,4003.2,44.121268
3026862.426,4003.2,0.321185
3050960.914,4003.2,0
3085403.84,4003.2,1.059547
3102292.802,4003.2,0
3121343.262,4003.2,0
3212921.417,4003.2,20.899203
3218649.902,4003.2,0.368289
3225545.974,4003.2,1.899109
3227979.239,4003.2,0
3230990.39,4003.2,6.205067
3249700.061,4003.2,15.102795
3279444.745,4003.2,4.00E-06
3283377.718,4003.2,20.442425
3302820.946,4003.2,0.634308
3323799.438,4003.2,12.158773
3328549.319,4003.2,15.014651
3350842.25,4003.2,3.807111
3356059.688,4003.2,1.977385
3410299.178,4003.2,6.529838
3412188.491,4003.2,2.33694
3473347.548,4003.2,0.323365
3515666.288,4003.2,0
3550043.286,4003.2,25.275913
3629001.993,4003.2,1.063653
3660646.329,4003.2,21.948298
3724476.981,4003.2,2.122579
3744810.472,4003.2,77.278426
3795325.921,4003.2,0.158146
3824512.278,4003.2,0
3932763.982,4003.2,22.054093
3994753.569,4003.2,3.307103
4043952.044,4003.2,0.848161
4054755.739,4003.2,10.511274
4165059.568,4003.2,6.57856
4256492.361,4003.2,5.623216
4418272.085,4003.2,0.965239
4427241.675,4003.2,79.693936
4811909.965,4003.2,0.587959
5093995.769,4003.2,2.04247
1617484.76,4003.2,0
1625643.911,4003.2,0
1722363.522,4003.2,0.032889
1750314.056,4003.2,0
1754733.171,4003.2,0
1885668.703,4003.2,1.101083
1893964.868,4003.2,0.628112
2010331.075,4003.2,0
2076140.156,4003.2,0
2123367.128,4003.2,0
2494970.295,4003.2,0
2605015.859,4003.2,0
2924700.634,4003.2,0
3031621.531,4003.2,35.494407
3367062.843,4003.2,0.748282
3410519.923,4003.2,5.534814
3476664.615,4003.2,0
3606563.054,4003.2,0.673676
3969110.008,4003.2,0.849944
4008836.13,4003.2,0.681315
4389079.089,4003.2,0.71147
4498024.363,4003.2,0.735727
5134217.828,4003.2,1.007659
1487133.621,4003.2,9.064872
1559781.851,4003.2,0.831606
1658639.465,4003.2,2.055752
1893114.437,4003.2,0.951477
1910883.04,4003.2,3.299331
2019228.252,4003.2,3.309127
2285009.705,4003.2,10.841521
2587489.057,4003.2,0
2701219.235,4003.2,0.572721
2911907.607,4003.2,6.958134
2086716.713,4003.2,6.004656
2311844.235,4003.2,0.977517
2428730.489,4003.2,0
2630273.493,4003.2,6.406363
2813444.225,4003.2,0.716207
2929940.167,4003.2,1.944928
3169500.791,4003.2,3.163436
3172728.077,4003.2,1.615738
3472166.766,4003.2,1.57311
1406429.706,4003.2,0
1465728.791,4003.2,2.407432
1475548.154,4003.2,3.527861
1503497.951,4003.2,3.035014
1511662.976,4003.2,3.795658
1514019.692,4003.2,0
1559113.56,4003.2,0.386915
1567263.093,4003.2,1.164723
1589367.387,4003.2,0.205342
1614025.392,4003.2,1.245862
1653819.762,4003.2,3.68239
1661100.96,4003.2,0
1674053.333,4003.2,4.224981
1680865.323,4003.2,3.374955
1684321.319,4003.2,4.873531
1696368.289,4003.2,0
1713131.142,4003.2,3.325766
1762687.146,4003.2,27.297137
1771922.343,4003.2,0.417084
1799526.897,4003.2,0.946316
1806298.402,4003.2,0
1821135.608,4003.2,0
1856128.258,4003.2,0
1944826.811,4003.2,5.644426
1974684.592,4003.2,0.268495
2004644.39,4003.2,3.404391
2076694.278,4003.2,0.665124
2109145.899,4003.2,1.030524
2148850.411,4003.2,1.185114
2159085.863,4003.2,3.433404
2165036.874,4003.2,16.710441
2165447.726,4003.2,0.633798
2180526.233,4003.2,5.734127
2203080.71,4003.2,1.821898
2226727.618,4003.2,0.905749
2229416.948,4003.2,0.971603
2358199.526,4003.2,1.021284
2418216.423,4003.2,6.862414
2452459.495,4003.2,0
2551114.852,4003.2,5.852977
2749898.461,4003.2,3.234821
2751708.804,4003.2,0.179079
2768861.119,4003.2,0
2810488.609,4003.2,0
2901619.964,4003.2,0
2910265.532,4003.2,0.732166
2960911.95,4003.2,0
3447663.875,4003.2,0
1176367.406,4003.2,0
1488538.78,4003.2,0
1509747.396,4003.2,0.649649
1589307.157,4003.2,0
1624902.846,4003.2,1.399748
1725990.042,4003.2,0
1800128.457,4003.2,1.350798
1809468.462,4003.2,3.726056
1851206.389,4003.2,0.409649
1869396.232,4003.2,4.003712
1956540.629,4003.2,3.030279
2009780.634,4003.2,2.915402
2010968.649,4003.2,11.482383
2055703.079,4003.2,5.704958
1591369.795,4003.2,0.123105
1656852.3,4003.2,0.132284
1673481.962,4003.2,0.022202
1693285.209,4003.2,5.649915
1728299.015,4003.2,3.777218
1820639.076,4003.2,0
1820832.808,4003.2,0
1855205.774,4003.2,13.646791
2042016.07,4003.2,4.38996
2075772.998,4003.2,0
2115544.764,4003.2,0.73258
2163586.467,4003.2,2.355338
2168270.91,4003.2,0
2202917.038,4003.2,2.319818
2322395.858,4003.2,8.795414
2504520.158,4003.2,1.213508
2581091.136,4003.2,0
2763780.976,4003.2,1.945994
2792234.475,4003.2,0.894029
2936146.812,4003.2,9.162123
3118477.766,4003.2,0.691911
3592875.125,4003.2,0.973403
1325549.317,4003.2,0.162727
1465130.242,4003.2,2.561709
1487027.354,4003.2,3.085056
1687069.983,4003.2,0.21976
1803013.224,4003.2,0
1873440.33,4003.2,0
2083991.251,4003.2,0.403347
2652780.488,4003.2,5.529911
1537067.175,4002.2,0
2106631.443,4002.2,0.425593
2295757.172,4002.2,4.498508
2416182.504,4002.2,4.561487
2595850.768,4002.2,0.348564
2633157.895,4002.2,0
2637539.438,4002.2,0
2975438.931,4002.2,2.480002
1907085.894,4002.2,0
2680535.994,4002.2,13.840034
2798252.648,4002.2,0.779934
3082049.76,4002.2,0
1874222.345,4002.2,0.392893
2454889.23,4002.2,0
2466240.782,4002.2,0
1446709.698,4002.2,0.114301
1457916.623,4002.2,0.116438
1493225.235,4002.2,0
1581636.647,4002.2,0
1651796.147,4002.2,2.244418
1663276.381,4002.2,0.224214
1752110.801,4002.2,0.125086
1829129.437,4002.2,10.561299
1890539.455,4002.2,0
1918532.154,4002.2,0.12427
1995929.298,4002.2,0.31602
2016216.797,4002.2,8.059379
2016801.827,4002.2,0
2222105.146,4002.2,2.969889
2247005.988,4002.2,0
2251232.755,4002.2,9.697403
2258179.322,4002.2,0
2264096.188,4002.2,0
2268898.508,4002.2,0
2330684.388,4002.2,0
2358247.093,4002.2,0
2359412.944,4002.2,0
2410523.297,4002.2,0
2481800.545,4002.2,0
2553573.122,4002.2,0.08468
2582196.279,4002.2,7.303936
2589108.578,4002.2,0.174892
2614176.484,4002.2,0
2620414.857,4002.2,7.192455
2635379.029,4002.2,1.102133
2662387.515,4002.2,0.356523
2676894.594,4002.2,58.767303
2694308.061,4002.2,49.102386
2938393.652,4002.2,0.430333
3054516.029,4002.2,0
3230981.729,4002.2,0
3661459.281,4002.2,0
1340314.994,4002.2,0
1379677.467,4002.2,0
1430240.216,4002.2,0
1439155.484,4002.2,0
1456472.573,4002.2,0
1495621.563,4002.2,0.219173
1507545.764,4002.2,0.226981
1515892.788,4002.2,0
1552783.529,4002.2,0
1561506.06,4002.2,0.386695
1564638.398,4002.2,0
1583286.745,4002.2,0.112084
1618234.364,4002.2,0
1637737.763,4002.2,0
1697468.372,4002.2,0.571374
1966410.51,4002.2,0.479733
1110638.695,4002.2,0
1131377.483,4002.2,0
1256488.117,4002.2,0.843557
1275744.522,4002.2,0.28286
1304114.484,4002.2,0.266446
1308389.977,4002.2,0.16575
1409981.56,4002.2,0.266806
1515259.641,4002.2,0.374575
1527391.442,4002.2,0.281251
1633574.463,4002.2,0.916421
2303081.183,4002.2,1.082575
2458581.75,4002.2,0
2629707.237,4002.2,0.413716
2839279.867,4002.2,17.640445
2907955.197,4002.2,0.544896
3143504.787,4002.2,0
2084003.218,4002.2,0
2419995.863,4002.2,0.329593
2510845.85,4002.2,8.410874
2688466.89,4002.2,0
2813370.45,4002.2,4.649141
2983519.588,4002.2,12.408018
3086524.792,4002.2,0.128222
3367044.82,4002.2,0
3520150.167,4002.2,10.524343
3862329.886,4002.2,0.083374
1370343.546,4002.2,13.585575
1413077.037,4002.2,0.079778
1441197.664,4002.2,0.313383
1504514.989,4002.2,0.2472545
1512077.992,4002.2,0.359865
1513255.912,4002.2,0.362795
1527512.248,4002.2,0.328593
1539874.919,4002.2,0.855567
1560974.768,4002.2,0.521555
1619911.049,4002.2,88.988461
1711541.188,4002.2,16.886428
1734198.486,4002.2,1.410981
1737315.505,4002.2,0.325885
1774907.095,4002.2,20.052009
1795368.002,4002.2,0.068208
2072896.291,4002.2,0.227887
2083622.631,4002.2,10.80599
2150638.677,4002.2,0.237448
2216506.247,4002.2,0.808738
2650679.612,4002.2,0.37112
1408712.462,4002.2,0
1490551.003,4002.2,0.116922
1567077.929,4002.2,0.446093
1608316.687,4002.2,0.087604
1662833.64,4002.2,0
1781415.112,4002.2,0
1810680.456,4002.2,0.147747
1866097.773,4002.2,0
1887408.638,4002.2,0
1983984.078,4002.2,0
2041929.073,4002.2,0
2059797.991,4002.2,0
2111146.864,4002.2,3.256634
2137777.778,4002.2,6.369383
2157169.832,4002.2,0
2158523.182,4002.2,0
2192810.292,4002.2,0
2215459.783,4002.2,0
2295003.828,4002.2,0
2323059.43,4002.2,0
2337368.032,4002.2,0.131582
2387688.303,4002.2,0.102278
2389851.605,4002.2,0.064371
2463304.553,4002.2,0
2476542.361,4002.2,0
2676454.576,4002.2,0
2838486.131,4002.2,0
2887285.023,4002.2,1.871909
1666445.58,4002.2,0.043561
1708150.616,4002.2,0.218145
1774171.659,4002.2,21.864079
1822411.29,4002.2,0
2045693.373,4002.2,5.971462
2068359.028,4002.2,10.646495
2106443.897,4002.2,0.857647
2109231.45,4002.2,0.035418
2234493.093,4002.2,0
2330533.32,4002.2,1.271817
1833123.845,4002.2,0.481492
1958580.576,4002.2,1.180847
2027774.03,4002.2,9.435456
2205216.685,4002.2,0
2205520.481,4002.2,0.123589
2427328.609,4002.2,1.992856
2467698.943,4002.2,0
2507974.759,4002.2,0.420171
2782288.182,4002.2,2.705141
3020664.629,4002.2,0
3081164.822,4002.2,1.225481
3083738.337,4002.2,0.619859
3339315.408,4002.2,0.671135
3465738.468,4002.2,6.243248
3609067.358,4002.2,1.532988
4034611.169,4002.2,0.699069
4060955.171,4002.2,0
1819560.919,4002.2,1.448905
2405102.647,4002.2,15.552979
2782198.345,4002.2,27.144325
3013789.685,4002.2,7.642348
3041377.334,4002.2,2.365988
3183187.029,4002.2,0
3192129.887,4002.2,9.063779
3439309.204,4002.2,2.346382
2162820.431,4002.2,0.327412
2837196.147,4002.2,0
2909073.242,4002.2,6.810367
2944331.737,4002.2,0.464139
3018404.321,4002.2,0
3025677.568,4002.2,0.654004
3148956.734,4002.2,18.3871865
3357140.956,4002.2,0.309958
3459856.922,4002.2,0.333419
3489860.648,4002.2,5.892605
3537173.214,4002.2,0
3596931.641,4002.2,19.908085
3624159.165,4002.2,0
3684528.668,4002.2,92.349615
3707981.231,4002.2,47.291094
3749854.307,4002.2,0.454936
3762309.484,4002.2,2.811411
4055509.818,4002.2,0
4096067.544,4002.2,0.396799
4530296.088,4002.2,0.541014
4816126.842,4002.2,0.205331
2228364.244,4002.2,1.126475
2796220.269,4002.2,0.627065
2338557.134,4002.2,2.765892
2352824.636,4002.2,0.51486
2365606.018,4002.2,11.869665
2373296.253,4002.2,0.601206
2513078.534,4002.2,1.534953
2574079.668,4002.2,0
2619606.346,4002.2,2.544727
2668681.431,4002.2,6.630721
2682343.65,4002.2,1.793611
2685542.559,4002.2,1.115605
2747546.276,4002.2,0.563443
2753841.356,4002.2,7.312536
2767023.388,4002.2,2.231215
2771219.438,4002.2,4.642657
2809718.454,4002.2,0.416318
2830993.086,4002.2,0
2858941.74,4002.2,0.489223
2864053.967,4002.2,13.470951
2940986.313,4002.2,0.274821
3025893.012,4002.2,440.742007
3026862.426,4002.2,0.716109
3050960.914,4002.2,0.560375
3085403.84,4002.2,1.33943
3102292.802,4002.2,0.01747
3121343.262,4002.2,0
3212921.417,4002.2,190.616424
3218649.902,4002.2,0.714598
3225545.974,4002.2,6.661153
3227979.239,4002.2,0
3230990.39,4002.2,10.014498
3249700.061,4002.2,17.070501
3279444.745,4002.2,0.137302
3283377.718,4002.2,167.330309
3302820.946,4002.2,0.648394
3323799.438,4002.2,18.438648
3328549.319,4002.2,34.731221
3350842.25,4002.2,8.064147
3356059.688,4002.2,2.138544
3410299.178,4002.2,11.851579
3412188.491,4002.2,9.801396
3473347.548,4002.2,0.416723
3515666.288,4002.2,0
3550043.286,4002.2,36.293405
3629001.993,4002.2,1.913072
3660646.329,4002.2,201.924231
3724476.981,4002.2,5.967832
3744810.472,4002.2,120.852925
3795325.921,4002.2,0.205307
3824512.278,4002.2,0.269518
3932763.982,4002.2,28.456559
3994753.569,4002.2,21.264849
4043952.044,4002.2,1.595364
4054755.739,4002.2,41.697473
4165059.568,4002.2,5.892927
4256492.361,4002.2,4.162645
4418272.085,4002.2,0.557358
4427241.675,4002.2,116.909541
4811909.965,4002.2,1.338332
5093995.769,4002.2,2.374327
1617484.76,4002.2,0
1625643.911,4002.2,0
1722363.522,4002.2,0.058288
1750314.056,4002.2,0
1754733.171,4002.2,0
1885668.703,4002.2,0.839609
1893964.868,4002.2,0.45442
2010331.075,4002.2,0
2076140.156,4002.2,0
2123367.128,4002.2,0
2494970.295,4002.2,0
2605015.859,4002.2,0
2924700.634,4002.2,0
3031621.531,4002.2,48.217745
3367062.843,4002.2,0.532456
3410519.923,4002.2,8.595784
3476664.615,4002.2,1.023506
3606563.054,4002.2,0.442203
3969110.008,4002.2,0.531401
4008836.13,4002.2,2.294211
4389079.089,4002.2,0.7126
4498024.363,4002.2,0.502243
5134217.828,4002.2,0.665309
1487133.621,4002.2,11.40648
1559781.851,4002.2,0.841491
1658639.465,4002.2,6.6902995
1893114.437,4002.2,0.928388
1910883.04,4002.2,1.440998
2019228.252,4002.2,3.249004
2285009.705,4002.2,8.023424
2587489.057,4002.2,0.105775
2701219.235,4002.2,0.419162
2911907.607,4002.2,6.407707
2086716.713,4002.2,7.405227
2311844.235,4002.2,1.465151
2428730.489,4002.2,0
2630273.493,4002.2,3.252338
2813444.225,4002.2,0.569801
2929940.167,4002.2,1.468211
3169500.791,4002.2,2.178878
3172728.077,4002.2,3.492364
3472166.766,4002.2,1.869361
1406429.706,4002.2,0
1465728.791,4002.2,5.783045
1475548.154,4002.2,4.199226
1503497.951,4002.2,2.529606
1511662.976,4002.2,2.983992
1514019.692,4002.2,0
1559113.56,4002.2,0.201475
1567263.093,4002.2,1.141778
1589367.387,4002.2,0.124911
1614025.392,4002.2,0.764328
1653819.762,4002.2,5.32593
1661100.96,4002.2,0
1674053.333,4002.2,3.644033
1680865.323,4002.2,2.875688
1684321.319,4002.2,6.388989
1696368.289,4002.2,0
1713131.142,4002.2,2.084699
1762687.146,4002.2,34.68414
1771922.343,4002.2,0.344884
1799526.897,4002.2,0.530441
1806298.402,4002.2,0.074408
1821135.608,4002.2,0
1856128.258,4002.2,0
1944826.811,4002.2,4.452194
1974684.592,4002.2,0.356189
2004644.39,4002.2,1.834744
2076694.278,4002.2,0.372982
2109145.899,4002.2,3.405848
2148850.411,4002.2,0.625457
2159085.863,4002.2,5.120186
2165036.874,4002.2,15.832993
2165447.726,4002.2,1.103193
2180526.233,4002.2,10.100881
2203080.71,4002.2,1.297975
2226727.618,4002.2,2.691591
2229416.948,4002.2,0.513078
2358199.526,4002.2,0.535777
2418216.423,4002.2,5.046276
2452459.495,4002.2,0
2551114.852,4002.2,9.971576
2749898.461,4002.2,2.66075
2751708.804,4002.2,0.336485
2768861.119,4002.2,0
2810488.609,4002.2,0.163601
2901619.964,4002.2,0
2910265.532,4002.2,0.242442
2960911.95,4002.2,0
3447663.875,4002.2,0
1176367.406,4002.2,0
1488538.78,4002.2,0
1509747.396,4002.2,0.193513
1589307.157,4002.2,0
1624902.846,4002.2,1.443411
1725990.042,4002.2,0
1800128.457,4002.2,1.397123
1809468.462,4002.2,2.84448
1851206.389,4002.2,0.146425
1869396.232,4002.2,3.0831385
1956540.629,4002.2,1.9217715
2009780.634,4002.2,2.16479
2010968.649,4002.2,9.329791
2055703.079,4002.2,5.235148
1591369.795,4002.2,0.10129
1656852.3,4002.2,0
1673481.962,4002.2,0.050372
1693285.209,4002.2,3.928892
1728299.015,4002.2,3.719672
1820639.076,4002.2,0
1820832.808,4002.2,0.407599
1855205.774,4002.2,10.579936
2042016.07,4002.2,7.688792
2075772.998,4002.2,0
2115544.764,4002.2,0.621752
2163586.467,4002.2,4.596968
2168270.91,4002.2,0.826506
2202917.038,4002.2,4.035958
2322395.858,4002.2,16.224129
2504520.158,4002.2,0.663619
2581091.136,4002.2,0
2763780.976,4002.2,2.849101
2792234.475,4002.2,1.212358
2936146.812,4002.2,24.4515685
3118477.766,4002.2,0.621993
3592875.125,4002.2,0.665592
1325549.317,4002.2,0.081115
1465130.242,4002.2,1.209773
1487027.354,4002.2,5.771135
1687069.983,4002.2,0.173801
1803013.224,4002.2,0.413307
1873440.33,4002.2,0
2083991.251,4002.2,0.247943
2652780.488,4002.2,13.267329
1537067.175,4002.3,0
2106631.443,4002.3,0.354637
2295757.172,4002.3,2.859614
2416182.504,4002.3,3.8809
2595850.768,4002.3,0.252803
2633157.895,4002.3,0
2637539.438,4002.3,0
2975438.931,4002.3,3.666014
1907085.894,4002.3,0
2680535.994,4002.3,9.526351
2798252.648,4002.3,0.489157
3082049.76,4002.3,0
1874222.345,4002.3,0
2454889.23,4002.3,0
2466240.782,4002.3,0
1446709.698,4002.3,0.179531
1457916.623,4002.3,0
1493225.235,4002.3,0
1581636.647,4002.3,0
1651796.147,4002.3,2.016777
1663276.381,4002.3,0.150338
1752110.801,4002.3,0.171658
1829129.437,4002.3,13.410134
1890539.455,4002.3,0
1918532.154,4002.3,0
1995929.298,4002.3,0.796768
2016216.797,4002.3,7.902931
2016801.827,4002.3,0
2222105.146,4002.3,2.407439
2247005.988,4002.3,0
2251232.755,4002.3,9.416304
2258179.322,4002.3,0.064149
2264096.188,4002.3,0
2268898.508,4002.3,0
2330684.388,4002.3,0
2358247.093,4002.3,0
2359412.944,4002.3,0
2410523.297,4002.3,0
2481800.545,4002.3,0
2553573.122,4002.3,0.229383
2582196.279,4002.3,7.912222
2589108.578,4002.3,0.264705
2614176.484,4002.3,0
2620414.857,4002.3,9.494537
2635379.029,4002.3,0.789046
2662387.515,4002.3,0.924389
2676894.594,4002.3,60.386965
2694308.061,4002.3,48.295198
2938393.652,4002.3,1.066962
3054516.029,4002.3,0
3230981.729,4002.3,0
3661459.281,4002.3,0
1340314.994,4002.3,0
1379677.467,4002.3,0.258418
1430240.216,4002.3,0
1439155.484,4002.3,0
1456472.573,4002.3,0
1495621.563,4002.3,0
1507545.764,4002.3,0.066137
1515892.788,4002.3,0
1552783.529,4002.3,0
1561506.06,4002.3,0.123213
1564638.398,4002.3,0
1583286.745,4002.3,0.416395
1618234.364,4002.3,0
1637737.763,4002.3,0
1697468.372,4002.3,0.559784
1966410.51,4002.3,0.404713
1110638.695,4002.3,0.564154
1131377.483,4002.3,0
1256488.117,4002.3,0.788772
1275744.522,4002.3,0.324527
1304114.484,4002.3,0.441051
1308389.977,4002.3,0
1409981.56,4002.3,0
1515259.641,4002.3,0.446739
1527391.442,4002.3,0.45861
1633574.463,4002.3,0.901985
2303081.183,4002.3,5.75291
2458581.75,4002.3,0
2629707.237,4002.3,0.510375
2839279.867,4002.3,31.276797
2907955.197,4002.3,5.657749
3143504.787,4002.3,0
2084003.218,4002.3,0
2419995.863,4002.3,0.190309
2510845.85,4002.3,7.133644
2688466.89,4002.3,0
2813370.45,4002.3,6.686972
2983519.588,4002.3,14.194843
3086524.792,4002.3,0.27097
3367044.82,4002.3,0
3520150.167,4002.3,11.802339
3862329.886,4002.3,0.083639
1370343.546,4002.3,16.062699
1413077.037,4002.3,0.18161
1441197.664,4002.3,0.231453
1504514.989,4002.3,0.133857
1512077.992,4002.3,1.04189
1513255.912,4002.3,0.602164
1527512.248,4002.3,0.672882
1539874.919,4002.3,1.029899
1560974.768,4002.3,0.378585
1619911.049,4002.3,87.995873
1711541.188,4002.3,13.769104
1734198.486,4002.3,1.784999
1737315.505,4002.3,0
1774907.095,4002.3,23.8764
1795368.002,4002.3,0.102404
2072896.291,4002.3,0.465266
2083622.631,4002.3,14.095278
2150638.677,4002.3,0.192965
2216506.247,4002.3,2.019659
2650679.612,4002.3,0.782384
1408712.462,4002.3,0
1490551.003,4002.3,0.306492
1567077.929,4002.3,0.581736
1608316.687,4002.3,0
1662833.64,4002.3,0
1781415.112,4002.3,0
1810680.456,4002.3,0.231958
1866097.773,4002.3,0
1887408.638,4002.3,0
1983984.078,4002.3,0
2041929.073,4002.3,0
2059797.991,4002.3,0
2111146.864,4002.3,5.246022
2137777.778,4002.3,9.240845
2157169.832,4002.3,0
2158523.182,4002.3,0
2192810.292,4002.3,0
2215459.783,4002.3,0
2295003.828,4002.3,0
2323059.43,4002.3,0
2337368.032,4002.3,0.042159
2387688.303,4002.3,0
2389851.605,4002.3,0
2463304.553,4002.3,0
2476542.361,4002.3,0
2676454.576,4002.3,0
2838486.131,4002.3,0
2887285.023,4002.3,0.478304
1666445.58,4002.3,0.057793
1708150.616,4002.3,0
1774171.659,4002.3,15.401315
1822411.29,4002.3,0
2045693.373,4002.3,10.643703
2068359.028,4002.3,6.589902
2106443.897,4002.3,0.72313
2109231.45,4002.3,0
2234493.093,4002.3,0
2330533.32,4002.3,1.154827
1833123.845,4002.3,0
1958580.576,4002.3,0.721768
2027774.03,4002.3,13.918169
2205216.685,4002.3,0
2205520.481,4002.3,0
2427328.609,4002.3,9.488133
2467698.943,4002.3,0
2507974.759,4002.3,0
2782288.182,4002.3,3.323637
3020664.629,4002.3,0
3081164.822,4002.3,1.978591
3083738.337,4002.3,0.574533
3339315.408,4002.3,0.512641
3465738.468,4002.3,7.338771
3609067.358,4002.3,0.893073
4034611.169,4002.3,3.192054
4060955.171,4002.3,0
1819560.919,4002.3,0.911708
2405102.647,4002.3,17.910721
2782198.345,4002.3,20.549598
3013789.685,4002.3,8.714269
3041377.334,4002.3,2.596564
3183187.029,4002.3,0
3192129.887,4002.3,12.605978
3439309.204,4002.3,3.977794
2162820.431,4002.3,0.282654
2837196.147,4002.3,0
2909073.242,4002.3,14.818902
2944331.737,4002.3,0
3018404.321,4002.3,0
3025677.568,4002.3,1.146118
3148956.734,4002.3,18.8803185
3357140.956,4002.3,0.323681
3459856.922,4002.3,0
3489860.648,4002.3,3.732443
3537173.214,4002.3,0
3596931.641,4002.3,14.915796
3624159.165,4002.3,0
3684528.668,4002.3,49.214464
3707981.231,4002.3,48.296215
3749854.307,4002.3,0.311949
3762309.484,4002.3,2.082734
4055509.818,4002.3,0
4096067.544,4002.3,0.176238
